Date,State/UnionTerritory,Sector,GDP_Before_COVID,GDP_During_COVID,GDP_Loss_Percent,Unemployment_Rate_Before,Unemployment_Rate_During,Migration_Effect,Recovery_Factor,Govt_Support_Received,Sector_Impact_Score,Health_Index,Lockdown_Severity,Vaccination_Rate,Urban_Rural_Ratio,Inflation_Rate,Population_Affected,Recovery_Progress,Remarks
20-04-2021,Himachal Pradesh,Manufacturing,87204.59,70280.21,19.41,9.54,17.25339528,0,0.71,797.03,6,31.69,2,46.55,0.41,5.67,1.17,44.75,Low Impact
20-05-2021,Gujarat,Services,78456.16,57993.97,26.08,8.36,11.02750255,0,0.06,797.03,3,87.57,5,86.5,1.73,7.01,30.78,40.56,High Impact
19-06-2021,Tamil Nadu,Manufacturing,57134.61,53753.96,5.92,7.61,10.77445524,0,0.56,797.03,2,87.59,5,77.86,1.75,6.7,216.85,39.87,High Impact
19-07-2021,Delhi,Public Administration,74106.47,58578.91,20.95,8.77,16.73474578,0,0.08,797.03,6,43.6,4,39.35,2.65,8.62,479.13,90.55,High Impact
18-08-2021,Nagaland,Finance,87973.04,61258.59,30.37,7.53,12.27979192,1,0.9,797.03,4,40.59,1,84.57,2.23,6.11,445.53,11.71,Medium Impact
17-09-2021,Bihar,Transport,41009.89,34788.84,15.17,9.78,12.57645129,1,0.91,797.03,5,65.57,1,4.7,0.9,5.84,497.01,79.74,Medium Impact
17-10-2021,Odisha,Finance,33376.28,23197.26,30.5,8,14.29602743,0,0.7,797.03,5,71,3,78.2,2.69,4.28,209,32.76,High Impact
16-11-2021,Uttarakhand,Transport,67091.75,61488.59,8.35,9.47,17.01322598,1,0.93,797.03,3,92.24,1,20.68,1.81,7.53,24.24,44.5,Low Impact
16-12-2021,Manipur,Services,80976.75,59206.37,26.88,6.62,11.90745988,0,0.81,797.03,4,54.53,3,28.61,1.9,3.84,153.67,47.81,Medium Impact
15-01-2022,Kerala,Construction,76466.23,60595.97,20.75,3.82,13.02433702,0,0.83,797.03,3,70.18,3,49.32,0.67,5.95,338.21,37.43,Low Impact
14-02-2022,Himachal Pradesh,Trade,79983.55,49405.89,38.23,6.7,15.13770608,0,0.57,797.03,7,87.08,2,44.97,2.6,5.53,68.45,18.42,High Impact
16-03-2022,Tamil Nadu,Manufacturing,44122.75,33054.22,25.09,3.89,9.218183611,0,0.31,797.03,1,59.25,2,52.06,2.81,6.95,150.69,20.29,High Impact
15-04-2022,Sikkim,Construction,81965.59,73058.16,10.87,7.15,16.69872529,1,0.22,797.03,6,37.95,4,54.48,2.37,8.51,29.03,36.83,High Impact
15-05-2022,Odisha,Mining,12900.7,11378.12,11.8,6.38,14.86695043,0,0.33,797.03,4,54.53,5,33.15,2.83,8.68,238.01,83.96,High Impact
14-06-2022,Sikkim,Public Administration,54904.42,37253.28,32.15,7.36,15.73445379,1,0.63,797.03,1,38.88,5,17.52,1.05,4.01,105.25,22.12,High Impact
14-07-2022,Tripura,Public Administration,1570.11,1066.31,32.09,3.07,10.60427701,0,0.17,797.03,1,31.08,3,76.85,2.61,4.57,46.53,76.84,Medium Impact
13-08-2022,Sikkim,Public Administration,33134,29358.61,11.39,4.36,6.473896681,1,0.26,797.03,5,78.85,5,40,1.57,7.87,206.2,36,High Impact
12-09-2022,Assam,Trade,37279.69,34507.55,7.44,6.44,15.40507183,1,0.47,797.03,5,45.5,3,50.58,0.66,6.11,176.26,89.51,Medium Impact
12-10-2022,Kerala,Agriculture,40221.1,25475.09,36.66,9.65,15.41041791,1,0.23,797.03,10,30.13,5,64.47,2.07,5.72,269.22,48.55,Medium Impact
11-11-2022,Odisha,Trade,69851.25,52913.76,24.25,5.69,17.1160971,1,0.59,797.03,7,86.71,4,90.96,2.12,7.26,374.77,25.46,Medium Impact
01-01-2019,Himachal Pradesh,Construction,39467.25,28341.79,28.19,5.97,16.14984771,0,0.92,797.03,4,58.85,2,70.76,1,6.61,57.17,98.73,Medium Impact
31-01-2019,Manipur,Mining,45420.67,41093.94,9.53,8,15.8769447,1,0.75,797.03,9,45.53,2,4.55,0.28,8.82,395.77,25.9,Medium Impact
02-03-2019,Goa,Public Administration,24516.87,15426.84,37.08,7.23,11.75181982,0,0.67,797.03,4,47.08,3,83.86,0.76,6.5,14.12,61.09,Medium Impact
01-04-2019,Delhi,Mining,37951.93,25575.58,32.61,5.09,9.127173933,1,0.58,797.03,7,45.63,5,98.94,1.32,5.8,222.11,61.24,Low Impact
01-05-2019,Sikkim,Construction,23499.69,20288.78,13.66,5.88,11.28384838,1,0.49,797.03,5,42.65,1,47.25,0.67,6.26,294.13,43.55,High Impact
31-05-2019,Assam,Finance,8246.4,5095.89,38.2,4.52,11.28567944,1,0.19,797.03,5,84.68,4,96.96,0.74,7.85,478.54,95.63,Medium Impact
30-06-2019,Uttar Pradesh,Trade,60741.41,46915.9,22.76,9.76,14.7206551,0,0.89,797.03,6,41.07,5,54.73,1.3,6.68,287.39,85.95,High Impact
30-07-2019,Uttarakhand,Agriculture,67153.07,50682.94,24.53,3.91,11.05929495,1,0.25,797.03,8,66.52,1,45.96,2.89,6.88,80.22,84.68,High Impact
29-08-2019,Tamil Nadu,Construction,62329.54,44692.8,28.3,5.6,9.253704255,0,0.09,797.03,5,35.03,4,33.14,2.34,8.83,259.25,97.67,High Impact
28-09-2019,Madhya Pradesh,Real Estate,46885.91,34606.5,26.19,3.18,14.95712813,0,0.75,797.03,3,91.72,4,65.76,1.1,6.71,198.5,51.14,Medium Impact
28-10-2019,Himachal Pradesh,Finance,38598.79,30318.55,21.45,4.55,7.62924555,0,0.18,797.03,6,69.22,2,22.98,2.86,5.28,240.2,18.75,Medium Impact
27-11-2019,Tripura,Manufacturing,86470.03,56765.72,34.35,8.46,19.7794414,1,0.37,797.03,2,88.7,3,10.49,2.01,7.15,99.35,78.89,High Impact
27-12-2019,Andhra Pradesh,Construction,52389.1,41921.68,19.98,4.41,15.54578011,1,0.03,797.03,8,55.86,5,2.72,1.48,6.96,250.91,44.27,Low Impact
26-01-2020,Madhya Pradesh,Real Estate,48439.01,42718.43,11.81,3.56,10.81360482,1,0.14,797.03,8,82.69,4,29.24,1.51,3.08,75.87,27.13,Medium Impact
25-02-2020,Meghalaya,Public Administration,3538.56,3064.59,13.39,6.32,15.56910272,1,0.17,797.03,3,85.49,5,39.58,1.35,5.8,372.28,53.49,High Impact
26-03-2020,Tamil Nadu,Manufacturing,34783.53,22743.73,34.61,3.07,9.43048298,1,0.05,797.03,8,75.69,4,55.21,0.85,7.46,297.36,93.31,High Impact
25-04-2020,Punjab,Mining,38639.37,25202.04,34.78,3.59,11.89034578,1,0.66,797.03,9,36.04,2,29.27,1.28,5.99,40.19,25.42,Medium Impact
25-05-2020,Karnataka,Agriculture,40483.46,28089.9,30.61,8.65,14.05575937,1,0.84,797.03,5,31.05,3,98.41,1.68,7.68,444.92,86.38,Medium Impact
24-06-2020,Goa,Transport,58437.06,42447.29,27.36,8.4,13.4115902,0,0.37,797.03,5,40.96,1,29.17,1.68,5.71,308.57,47.64,High Impact
24-07-2020,Himachal Pradesh,Transport,53826.65,39991.02,25.7,9.41,17.19229786,1,0.87,797.03,6,37.68,1,44.1,2.33,8.9,158.74,22.31,High Impact
23-08-2020,Manipur,Services,61182.6,51264.54,16.21,8.98,15.96129674,0,0.21,797.03,7,77.13,2,10.33,1.2,4.76,23.78,86.35,Low Impact
22-09-2020,Sikkim,Finance,76723.44,47556.12,38.02,7.78,15.57536369,0,0.33,797.03,3,66.21,4,26.06,2.21,3.55,316.48,97.27,High Impact
22-10-2020,Karnataka,Public Administration,81485.59,49880.22,38.79,3.37,8.236605813,1,0.15,797.03,5,64.19,2,4.83,1.82,5.58,187.35,36.21,Medium Impact
21-11-2020,Haryana,Finance,72094.18,53145.57,26.28,8.48,14.14957832,1,0.62,797.03,1,46.44,3,55.95,2.89,6.25,453.9,37.32,Medium Impact
21-12-2020,Rajasthan,Transport,95596.85,80684.44,15.6,8.92,11.75897961,0,0.42,797.03,10,40.05,1,75.11,1.28,5.09,18.4,45.15,High Impact
20-01-2021,Manipur,Mining,2805.03,1872.93,33.23,8.59,11.11276372,0,0.61,797.03,5,43.43,5,19.57,2.72,4.45,20.51,83.27,Low Impact
19-02-2021,Andhra Pradesh,Services,20382.02,16805.52,17.55,6.56,11.0945713,1,0.76,797.03,4,56.02,1,36.79,2.5,7.03,474.7,10.94,High Impact
21-03-2021,Maharashtra,Real Estate,1748.72,1208.26,30.91,4.63,7.372468593,0,0.55,797.03,1,78.11,3,1.66,1.99,5.26,482.47,30.16,High Impact
20-04-2021,Uttar Pradesh,Manufacturing,65100,59249.47,8.99,8.92,11.95774709,0,0.63,797.03,7,46.54,4,83.95,2.03,6.79,14.84,73.53,Medium Impact
20-05-2021,Odisha,Agriculture,89905.02,82127.47,8.65,8.09,18.21928405,0,0.94,797.03,1,75.41,2,78,0.44,7.67,358.3,46.51,Low Impact
19-06-2021,Nagaland,Public Administration,25104.75,17675.01,29.59,9.87,12.25873697,0,0.3,797.03,8,61.95,1,6.33,2.86,7.57,111.53,39.73,High Impact
19-07-2021,Uttar Pradesh,Manufacturing,92776.42,63134.15,31.95,4.09,12.67942794,1,0.36,797.03,10,87.55,1,36.49,0.5,5.25,350.99,88.51,Low Impact
18-08-2021,Andhra Pradesh,Agriculture,6966.47,5182.75,25.6,4.58,9.305577488,1,0.72,797.03,2,45.14,5,95.53,1.78,6.41,434.5,92.56,Low Impact
17-09-2021,Telangana,Trade,93509.17,63977.67,31.58,4.48,15.19545681,0,0.61,797.03,10,59.31,2,39.2,1.12,5.7,51.31,95.32,High Impact
17-10-2021,Telangana,Construction,35810.65,29913.87,16.47,8.55,15.39992285,0,0.18,797.03,5,36.28,5,52.62,1.4,8.22,120.14,34.53,Medium Impact
16-11-2021,Punjab,Agriculture,11040.66,9816.5,11.09,4.31,9.365764593,0,0.38,797.03,6,51.78,5,35.52,1.91,8.27,13.01,92.13,Medium Impact
16-12-2021,Gujarat,Agriculture,49101.3,41028.17,16.44,3.47,10.64638936,1,0.47,797.03,9,62.95,4,59.61,2.74,5.06,22.87,76.33,Low Impact
15-01-2022,Madhya Pradesh,Finance,26420.88,23475.55,11.15,9.99,15.80958019,1,0.42,797.03,7,77.63,1,97.82,1.48,3.55,15.78,23.88,Medium Impact
14-02-2022,Chhattisgarh,Mining,29202.42,21579.05,26.11,3.17,10.81301065,0,0.18,797.03,6,42.88,2,99.75,2.97,4.01,400.54,64.92,Medium Impact
16-03-2022,Punjab,Trade,31421.71,20572.14,34.53,8.85,11.99532868,0,0.92,797.03,5,44.18,4,77.47,1.86,5.2,149.85,12.37,High Impact
15-04-2022,Jharkhand,Mining,80499.56,69091.39,14.17,5.56,17.52990503,0,0.76,797.03,6,71.05,4,40.43,0.65,6.39,247.11,73.75,Low Impact
15-05-2022,Tripura,Finance,54376.97,39486.71,27.38,8.89,15.14555878,1,0.48,797.03,4,54.86,4,49.44,0.73,6.94,394.13,76.02,Low Impact
14-06-2022,Nagaland,Finance,31819.46,26567.49,16.51,6.88,12.3623064,0,0.68,797.03,1,61.34,3,35.67,2.21,4.99,247.98,81.04,High Impact
14-07-2022,Rajasthan,Finance,61423.04,42672.14,30.53,9.31,18.41209848,0,0.9,797.03,9,84.35,3,98.56,0.34,7,215.17,25.53,Low Impact
13-08-2022,Rajasthan,Manufacturing,71898.92,45183.47,37.16,9.48,15.11899406,0,0.14,797.03,5,62.44,4,70.78,1.54,8.63,6.78,66.54,Low Impact
12-09-2022,Rajasthan,Mining,27989.78,26517.62,5.26,3.06,13.39274305,0,0.25,797.03,8,72.41,3,44.89,0.62,6.91,284.45,26.1,Low Impact
12-10-2022,Tamil Nadu,Mining,41941.36,27457.77,34.53,3.53,10.07270724,0,0.54,797.03,7,72.69,2,1.21,1.41,3.95,63.25,95.2,High Impact
11-11-2022,Uttarakhand,Public Administration,13066.72,12360.43,5.41,4.75,13.94558413,1,0.8,797.03,8,82.23,1,52.05,2.3,6.48,382.56,70.75,Medium Impact
01-01-2019,Sikkim,Services,18933.79,17836.54,5.8,7.69,10.76453216,1,0.04,797.03,1,71.48,2,98.39,1.48,6.25,129.61,18.58,Medium Impact
31-01-2019,Kerala,Trade,68430.67,60070.93,12.22,9.22,19.68119186,1,0.98,797.03,9,34.21,1,52.31,0.66,8.22,337.42,26.83,Low Impact
02-03-2019,Uttarakhand,Manufacturing,18962.4,15753.92,16.92,6.22,15.57717987,0,0.45,797.03,1,52.24,3,18.24,0.91,5.1,323.47,69.71,Medium Impact
01-04-2019,Tripura,Trade,52991.17,42511.24,19.78,7.25,11.36716778,1,0.36,797.03,3,94.31,2,2.21,1.23,5.54,308.72,52.9,High Impact
01-05-2019,Madhya Pradesh,Manufacturing,71195.58,64299.26,9.69,4.32,7.772860097,0,0.29,797.03,8,42.77,5,35.47,0.39,6.59,134.21,76.27,Medium Impact
31-05-2019,Delhi,Mining,11580.82,8121.67,29.87,8.63,13.79292349,1,0.17,797.03,1,68.14,4,91.82,1.84,6.15,134.28,35.27,High Impact
30-06-2019,Jharkhand,Construction,57163.91,43655.42,23.63,9.77,21.53070586,1,0.79,797.03,1,84.79,1,99.66,1.9,7.31,431.66,69.21,Low Impact
30-07-2019,Gujarat,Services,26399.72,21562.93,18.32,4.88,9.448315746,0,0.96,797.03,6,68.13,1,94.54,0.37,3.24,7.39,25.93,High Impact
29-08-2019,Madhya Pradesh,Mining,96329.76,71661.31,25.61,6.46,13.02127209,0,0.41,797.03,5,54.2,5,72.94,1.33,6.38,91.58,58.93,High Impact
28-09-2019,Haryana,Transport,48871.02,36634.71,25.04,3.6,5.900202257,0,0.95,797.03,6,35.21,5,55.81,1.36,3.73,305.48,96.2,High Impact
28-10-2019,Himachal Pradesh,Finance,80793.26,57815.63,28.44,6.91,12.8822753,1,0.82,797.03,3,53.51,4,59.07,1.13,4.89,408.71,66.54,Low Impact
27-11-2019,Bihar,Public Administration,55472.43,44238.22,20.25,6.52,14.23320015,0,0.48,797.03,10,41.83,3,53.9,1.76,6.97,179.81,14.5,Medium Impact
27-12-2019,Haryana,Manufacturing,5297.84,4755.88,10.23,4.01,15.54124613,1,0.67,797.03,10,92.46,2,70.7,1.17,3.94,327.07,98.99,Medium Impact
26-01-2020,Bihar,Trade,63681.99,42701,32.95,6.09,13.25736045,1,0.43,797.03,6,76.48,2,41.89,1.37,4.85,279.02,24.12,High Impact
25-02-2020,Tripura,Finance,95188.93,88245.05,7.29,5.34,15.53107326,1,0.56,797.03,2,78.71,2,66.92,2.43,7.22,33.21,74.63,High Impact
26-03-2020,Maharashtra,Construction,60559.57,50941.54,15.88,6.65,14.12127643,0,0.06,797.03,8,58.34,3,12.16,0.65,6.9,311.25,57.93,Medium Impact
25-04-2020,Nagaland,Agriculture,82099.7,72916.49,11.19,7.1,9.507850134,0,0.7,797.03,6,37.15,4,26.57,1.93,3.55,407.14,36.49,Low Impact
25-05-2020,Haryana,Construction,88536.44,70356.96,20.53,3.06,8.210082752,0,0.05,797.03,4,47.34,2,83.6,1.62,6.46,496.23,25.96,High Impact
24-06-2020,Andhra Pradesh,Manufacturing,23579.9,20581.26,12.72,8.33,16.08549508,1,0.82,797.03,4,46.88,1,90.37,1.05,3.88,15.79,25.99,Medium Impact
24-07-2020,Tripura,Finance,21992.44,13320.16,39.43,7.99,19.49593966,1,0.82,797.03,7,61.64,1,53.9,2.24,4.51,330.37,87.26,High Impact
23-08-2020,Assam,Manufacturing,61487.12,54504.22,11.36,5.56,16.1513036,0,0.24,797.03,3,59.96,1,3.16,1.74,5.76,207.86,88.56,High Impact
22-09-2020,Rajasthan,Real Estate,41691.82,25600.8,38.6,3.37,7.653556142,1,0.32,797.03,3,58.17,5,92.7,1.54,3.66,5.88,51.86,High Impact
22-10-2020,Tamil Nadu,Public Administration,84146.27,76696.77,8.85,8.28,12.4810983,1,0.48,797.03,6,62.24,5,70.21,2.07,8.96,307.57,19.33,Low Impact
21-11-2020,Haryana,Public Administration,90102.29,85343.71,5.28,9.69,13.70172967,1,0.6,797.03,9,94.16,3,41.4,2.45,3.99,62.09,89.57,Low Impact
21-12-2020,Telangana,Agriculture,35988.72,25297.32,29.71,4.68,15.90498896,0,0.29,797.03,1,49.39,2,59.84,2.92,7.69,189.9,53.83,Medium Impact
20-01-2021,Jharkhand,Trade,24450.19,16469.93,32.64,5.26,15.78666153,1,0.59,797.03,5,69.99,5,42.98,1.96,7.98,131.42,49.49,Low Impact
19-02-2021,Andhra Pradesh,Services,78272.03,67930.51,13.21,4.29,14.03883432,1,0.3,797.03,1,45.57,1,46.53,2.65,8.97,181.22,46.66,Low Impact
21-03-2021,Himachal Pradesh,Manufacturing,28205.8,19421.36,31.14,7.04,12.96735114,0,0.06,797.03,1,60.33,5,88.68,0.2,5.57,246.86,42.85,High Impact
20-04-2021,Punjab,Agriculture,82438.82,74437.87,9.71,4.08,11.12380704,0,0,797.03,3,43,1,16.11,1.68,8.24,180.25,57.34,Medium Impact
20-05-2021,Manipur,Services,42950.09,27316.04,36.4,5.49,12.13331745,0,0.1,797.03,3,66.28,2,10.37,0.8,8.75,276.81,64.41,High Impact
19-06-2021,Bihar,Agriculture,67087.44,43209.97,35.59,7.88,12.41398108,0,0.79,797.03,4,47.23,3,0.27,0.46,4.04,120.09,51.98,High Impact
19-07-2021,Haryana,Services,10458,9858.79,5.73,6.92,13.97028046,0,0.96,797.03,3,32.39,4,31.4,1.69,5.88,318.05,90.7,High Impact
18-08-2021,Sikkim,Real Estate,62762.07,52459.28,16.42,5.71,8.014965479,0,0.43,797.03,6,82.99,4,14.74,2.29,3.36,427.03,38.59,Medium Impact
17-09-2021,Andhra Pradesh,Transport,45725,40988.37,10.36,5.94,9.258103735,1,0.51,797.03,4,38.34,1,22,1.35,6.72,112.81,62.05,High Impact
17-10-2021,West Bengal,Mining,59074.24,42150.37,28.65,6.93,17.79589596,1,0.15,797.03,8,53.92,5,1.12,2.08,6.49,254.43,37,Low Impact
16-11-2021,Kerala,Mining,17633.41,14755.1,16.32,3.04,12.55679767,1,0.55,797.03,1,61.02,5,22.72,1.57,4.22,324.7,77.8,Low Impact
16-12-2021,Sikkim,Trade,73950.5,59750.87,19.2,3.55,9.778684091,1,0.14,797.03,8,58.11,1,33.27,1.42,7.79,282.75,19.19,Medium Impact
15-01-2022,Delhi,Services,86416.91,70092.98,18.89,9.17,16.34150362,0,0.61,797.03,1,77.17,2,3.16,1.01,3.22,183.46,26.98,Low Impact
14-02-2022,Karnataka,Transport,22457.24,18839.07,16.11,3.55,9.24998886,1,0.93,797.03,1,68.79,1,60.79,1.27,7.84,321.46,82.11,High Impact
16-03-2022,Madhya Pradesh,Services,10475.74,8395,19.86,7.95,17.35779867,0,0.2,797.03,7,49.2,2,56.88,1.18,3.16,15.09,26.49,High Impact
15-04-2022,Kerala,Trade,3340.22,2505.74,24.98,9.44,19.28187179,0,0.76,797.03,1,33.36,3,9.7,2.01,6.94,185.58,66.32,Medium Impact
15-05-2022,Jharkhand,Manufacturing,64555.18,44967.39,30.34,4.89,14.5228519,1,0.02,797.03,9,79.89,3,59.5,0.52,3.47,266.77,97.32,Low Impact
14-06-2022,Telangana,Agriculture,61102.31,53098.12,13.1,5.59,14.81611725,1,0.38,797.03,8,52.91,1,99.87,0.46,4.51,11.29,57.06,High Impact
14-07-2022,Jharkhand,Transport,55123.04,37439.31,32.08,6.98,11.02504339,0,0.11,797.03,1,87.83,3,94.45,2.05,7.33,254.32,26.87,Low Impact
13-08-2022,Andhra Pradesh,Finance,23962.76,20184.41,15.77,9.17,14.54969979,0,0.35,797.03,2,55.68,5,0.27,1.73,4.68,327.47,38.86,Low Impact
12-09-2022,Manipur,Trade,39699.69,27061.95,31.83,9.59,16.28845435,0,0.17,797.03,2,76.65,2,79.54,1.4,6.07,379.84,84.11,High Impact
12-10-2022,Andhra Pradesh,Mining,59853.16,49011.69,18.11,8.18,13.48792991,0,0.37,797.03,2,91.07,4,35.36,0.63,8.49,57.57,41.65,High Impact
11-11-2022,Maharashtra,Manufacturing,50179.92,43228.87,13.85,3.61,13.159402,1,0.42,797.03,6,72.32,4,6.37,1.35,3.3,495.29,75.12,Medium Impact
01-01-2019,Arunachal Pradesh,Trade,98790.77,66836.88,32.35,7.68,12.97353524,0,0.3,797.03,4,56.88,3,29.6,2.41,7.87,303.48,79.96,High Impact
31-01-2019,Tripura,Public Administration,14507.54,9008.89,37.9,5.87,9.252320868,1,0.66,797.03,8,66.88,2,32.17,2.69,3.39,182.23,55.11,Medium Impact
02-03-2019,Kerala,Manufacturing,69819.31,45092.16,35.42,6.29,12.28040452,0,0.92,797.03,1,65.32,5,52.32,2.17,3.76,125.3,80.49,Low Impact
01-04-2019,Bihar,Real Estate,41027.56,33318.44,18.79,3.34,15.13914433,0,0.4,797.03,10,68.01,4,66.11,0.37,3.72,286.88,38.52,Low Impact
01-05-2019,Maharashtra,Real Estate,43391.76,38935.7,10.27,4.34,8.598814129,0,0.19,797.03,4,39.54,5,74.91,2.08,8.96,440.97,56.45,Medium Impact
31-05-2019,Jharkhand,Mining,72042.18,44359.89,38.43,8.53,16.65158659,1,0.27,797.03,10,75.4,5,24.59,0.87,4.08,260.76,71.79,Medium Impact
30-06-2019,Sikkim,Transport,69551.18,59602.09,14.3,6.18,12.5097305,0,0.85,797.03,5,39.43,4,32.18,1.08,8.38,331.07,25.13,Low Impact
30-07-2019,Tripura,Agriculture,99134.34,71323.34,28.05,5.11,7.820245676,1,0.57,797.03,9,30.95,4,30.84,0.75,8.95,179.49,34.63,High Impact
29-08-2019,Goa,Real Estate,13711.03,10523.01,23.25,5.69,12.56876606,1,0.46,797.03,5,70.61,3,36.27,2.37,5.3,194.69,68.68,High Impact
28-09-2019,Meghalaya,Public Administration,11306.86,10459.99,7.49,8.98,18.00164329,1,0.15,797.03,3,37.6,2,99.97,2.02,6.79,143.8,68.98,Low Impact
28-10-2019,Uttar Pradesh,Services,72709.54,52073.85,28.38,8.24,15.37219976,0,0.45,797.03,4,80.08,1,77.79,1.91,7.67,353.11,54.4,Medium Impact
27-11-2019,Uttarakhand,Transport,58260.3,44444.91,23.71,4.91,15.63106064,1,0.28,797.03,10,86.29,2,97.5,2.07,5.36,180.23,81.6,Medium Impact
27-12-2019,Meghalaya,Services,28141.91,17019.91,39.52,3.82,8.709370167,1,0.94,797.03,7,91.41,1,69.31,0.86,3.97,96.17,53.38,Low Impact
26-01-2020,Delhi,Trade,8862.52,5570.62,37.14,4.76,7.622491713,0,0.88,797.03,1,73.19,4,40.63,1.45,5.6,185.33,89.32,High Impact
25-02-2020,Arunachal Pradesh,Manufacturing,9480.17,6546.12,30.95,9.45,20.81565612,0,0.08,797.03,6,61.33,5,38.97,1.97,7.63,427.06,76.23,Medium Impact
26-03-2020,Andhra Pradesh,Public Administration,89524.9,54587.65,39.03,7.07,12.8519635,1,0.52,797.03,8,52.9,2,48.86,1.98,7.68,369.39,38.32,High Impact
25-04-2020,Goa,Manufacturing,19994.87,16415.42,17.9,6.73,14.49405551,1,0.23,797.03,1,61.91,5,41.69,2.42,4.38,167.99,45.57,Medium Impact
25-05-2020,Nagaland,Construction,33013.78,24735.23,25.08,7.17,17.09003126,0,0.41,797.03,8,42.37,2,82.83,1,4.05,453.5,70.09,Low Impact
24-06-2020,Madhya Pradesh,Mining,23438.98,18560.18,20.81,5.56,10.80313664,1,0.88,797.03,7,52.65,2,46.5,2.36,8.52,38.34,90.5,Medium Impact
24-07-2020,Uttarakhand,Agriculture,36144.63,23896.17,33.89,8.65,17.81164538,1,0.53,797.03,1,76.67,5,29.56,1.43,3.26,25.83,26.08,Low Impact
23-08-2020,Nagaland,Agriculture,7872.96,5539.23,29.64,6.66,10.0141885,1,0.33,797.03,9,44.13,3,77.49,2.08,7.41,64.61,56.32,Medium Impact
22-09-2020,Telangana,Agriculture,52386.92,43603.65,16.77,3.82,8.732937472,0,0.21,797.03,3,47.16,4,85.44,1.48,3.28,59.11,20.69,Low Impact
22-10-2020,Madhya Pradesh,Construction,7693.64,7215.53,6.21,3.9,7.347106361,1,0.8,797.03,2,78.71,3,42.04,2.86,8.03,44.83,35.15,Low Impact
21-11-2020,Himachal Pradesh,Agriculture,80235.29,49557,38.24,6.76,16.87230558,0,0.62,797.03,7,41.56,3,66.78,0.7,8.43,331.01,71.74,Medium Impact
21-12-2020,West Bengal,Real Estate,24137.5,22004.58,8.84,9.56,13.78649235,0,0.47,797.03,3,45.98,2,5.88,2.09,4.78,300.82,17,High Impact
20-01-2021,Uttarakhand,Transport,54461.18,43672.88,19.81,5.16,14.33403555,0,0.22,797.03,1,31.14,4,52.95,1.81,3.44,324.16,69.61,Low Impact
19-02-2021,Bihar,Finance,88127.83,70270.65,20.26,9.09,20.52298397,1,0.33,797.03,10,76.8,2,4.5,0.68,5.88,344.49,91.07,High Impact
21-03-2021,Tripura,Services,65436.86,50719.95,22.49,8.35,15.62772209,0,0.96,797.03,3,70.16,1,2.92,0.38,4.79,378.68,97.24,Low Impact
20-04-2021,Goa,Services,53762.82,33563.48,37.57,4.73,12.13029192,1,0.52,797.03,6,75.14,2,61.29,2.44,5.5,104.38,29.5,Medium Impact
20-05-2021,Meghalaya,Agriculture,33109.04,20906.93,36.85,3.25,9.860335681,0,0.4,797.03,3,43.93,5,30.33,0.64,6.99,311.53,77.4,Medium Impact
19-06-2021,Goa,Mining,33967.19,27524.27,18.97,3.71,8.968901434,1,0.52,797.03,5,74.68,2,74.25,0.72,4.26,290.44,93.37,Low Impact
19-07-2021,Tripura,Finance,67279.21,48396.32,28.07,8.1,14.85655031,1,0.78,797.03,9,68.76,1,89.61,2.94,5.14,471.89,18.22,Medium Impact
18-08-2021,Tripura,Construction,99419.8,91569.99,7.9,4.4,12.42807532,1,0.34,797.03,7,53.8,2,13.94,2.21,7.7,116.95,47.26,Medium Impact
17-09-2021,Arunachal Pradesh,Transport,66522.08,49379.78,25.77,5.6,17.45991572,0,0.18,797.03,2,58.46,1,72.45,0.9,6.86,30.3,92.75,Low Impact
17-10-2021,Gujarat,Construction,56220.56,36551.71,34.99,6.51,17.88764559,1,0.58,797.03,1,66.91,4,51.45,1.85,4.96,327.09,28.25,Low Impact
16-11-2021,Himachal Pradesh,Finance,73334.4,62345.36,14.98,8.08,18.70152958,1,0.67,797.03,7,62.06,2,11.21,1.7,6.99,370.35,94.04,High Impact
16-12-2021,Karnataka,Transport,47055.36,33064.56,29.73,3.79,14.68130536,0,0.71,797.03,4,71.72,1,65.16,2.56,7.59,142.31,57.45,High Impact
15-01-2022,Himachal Pradesh,Trade,6954.09,5451.41,21.61,5.84,12.51849183,0,0.88,797.03,7,41.76,4,60.95,2.24,6.55,285.85,18.99,Low Impact
14-02-2022,Himachal Pradesh,Manufacturing,56667.38,47840.95,15.58,6.4,14.97444327,1,0.37,797.03,6,65.15,5,51.56,2.53,4.44,30.71,50.49,High Impact
16-03-2022,Uttar Pradesh,Public Administration,95804.9,87670.34,8.49,6.79,17.74066723,0,0.08,797.03,7,59.27,3,92.65,0.79,3,480.06,39.36,Medium Impact
15-04-2022,Andhra Pradesh,Transport,18354.99,16102.23,12.27,8.73,14.65950765,0,0.96,797.03,4,59.97,1,52.11,1.99,7.82,55.85,35.4,Medium Impact
15-05-2022,Nagaland,Manufacturing,69310.48,57993.91,16.33,4.2,15.81762478,0,0.44,797.03,3,60.51,5,99.05,0.31,7.94,34.72,58.73,Medium Impact
14-06-2022,Haryana,Mining,20892.44,17505.18,16.21,8.65,14.80786062,1,0.62,797.03,5,87.3,4,50.92,0.39,7.19,23.01,53.52,Low Impact
